<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
????_??6,20120130,25954.30,25986.20,25912.90,25912.90,108259964,325363243362.00,15601,12701839.61
????_??6,20120131,25923.60,26008.00,25913.80,25913.80,174753467,707152479333.00,19247,12692774.07
????_??6,20120201,25918.50,25939.10,25878.20,25878.20,149452396,431026251533.00,16209,12638332.11
????_??6,20120204,25898.20,25952.00,25898.20,25907.00,231799348,1395369232779.00,19096,12621039.75
????_??6,20120205,25919.30,25926.00,25717.60,25717.60,182320405,603910712825.00,19069,12634770.84
????_??6,20120206,25698.50,25698.50,25579.80,25579.80,180532245,495000701847.00,16381,12550273.50
????_??6,20120207,25581.00,25587.70,25436.60,25436.60,116172775,386477812042.00,16553,12487225.24
????_??6,20120208,25437.30,25439.70,25371.70,25371.70,169584156,593094274249.00,17660,12417448.69
????_??6,20120212,25377.40,25381.50,25320.70,25320.70,98569072,333484324185.00,14942,12385840.47
????_??6,20120213,25326.10,25327.40,25279.70,25279.80,124865598,354433820594.00,15824,12361059.63
????_??6,20120214,25223.90,25225.20,24946.40,24946.40,142491186,440759650163.00,17504,12340131.81
????_??6,20120215,24947.00,24947.00,24829.30,24829.30,264701265,743504416451.00,27169,12183423.46
????_??6,20120218,24832.30,24857.30,24826.60,24848.90,121884755,363457980408.00,11264,12404973.29
????_??6,20120219,24848.50,24893.80,24848.50,24878.30,103515363,264284800122.00,13430,12414862.97
????_??6,20120220,24871.40,24933.40,24871.40,24923.20,314830044,1289784884409.00,23973,12367325.93
????_??6,20120221,24944.40,25071.10,24944.40,25035.20,303211643,1214532272182.00,24872,12389728.17
????_??6,20120222,25034.90,25069.80,25012.60,25012.60,221074261,593216779083.00,22319,12445410.17
????_??6,20120225,25027.00,25027.00,24936.10,24936.10,341078686,770708287089.00,17762,12434255.80
????_??6,20120226,24937.10,24976.90,24937.10,24976.90,215780712,514991954099.00,16692,12386786.68
????_??6,20120227,24986.50,25099.60,24986.50,25098.40,210683371,514229596405.00,18831,12407052.18
????_??6,20120228,25148.60,25246.70,25148.60,25244.40,230183951,539727016777.00,17945,12467334.39
????_??6,20120229,25248.30,25391.30,25248.30,25354.50,364770679,1488252203056.00,19165,12539525.41
????_??6,20120303,25354.50,25385.10,25354.50,25365.50,156008660,499723199110.00,17456,12593468.81
????_??6,20120304,25369.20,25419.00,25369.20,25417.90,190160628,576973451315.00,19369,12593939.67
????_??6,20120305,25427.80,25431.20,25317.10,25320.10,193678605,568286113406.00,18829,12620005.99
????_??6,20120306,25342.50,25343.70,25307.90,25307.90,205410072,568071069940.00,19641,12571358.51
????_??6,20120307,25316.60,25400.20,25316.60,25400.20,160160227,432376280603.00,18870,12562619.21
????_??6,20120310,25410.90,25468.80,25410.90,25457.60,281887092,675113879875.00,19766,12608274.20
????_??6,20120311,25477.10,25550.70,25477.10,25491.10,196141508,557431336197.00,21272,12632479.93
????_??6,20120312,25495.40,25495.80,25300.00,25300.00,177467632,556049650352.00,17227,12648889.53
????_??6,20120313,25271.70,25271.70,25246.30,25265.30,176485628,468112426373.00,18187,12554142.61
????_??6,20120314,25267.50,25481.50,25267.50,25481.50,167501829,504964970193.00,16414,12566002.27
????_??6,20120317,25446.50,25607.20,25446.50,25607.20,141561848,440870918150.00,15121,12673595.92
????_??6,20120318,25607.70,25905.60,25607.70,25905.60,405411733,1346604524439.00,19901,12677898.84
????_??6,20120324,25929.70,26280.50,25929.70,26280.50,183517055,489724448962.00,7868,12824706.66
????_??6,20120325,26281.90,26513.00,26281.90,26502.30,166632778,474215433927.00,16027,13010339.15
????_??6,20120326,26516.40,26522.60,26408.70,26408.70,105040841,439173591779.00,20443,13120199.10
????_??6,20120327,26425.70,26538.90,26425.70,26533.00,101039637,374392264362.00,14802,13074091.09
????_??6,20120328,26530.80,26576.20,26530.80,26576.20,138774254,573500026364.00,18913,13135514.69
????_??6,20120402,26577.40,26621.10,26484.80,26484.80,116738053,422443025822.00,16006,13164699.26
????_??6,20120403,26499.80,26502.80,26327.00,26327.00,190305056,525621785715.00,13038,13119308.43
????_??6,20120404,26323.60,26358.00,26300.30,26300.30,114449598,402307621047.00,13837,13040930.03
????_??6,20120407,26315.90,26430.00,26315.90,26383.40,227017448,728987967736.00,16955,13027728.38
????_??6,20120408,26383.70,26523.10,26383.70,26491.80,288568018,975820735149.00,22006,13069059.30
????_??6,20120409,26500.00,26519.30,26482.60,26482.60,149556786,450290868212.00,17909,13122839.72
????_??6,20120410,26456.70,26682.60,26456.70,26664.10,205642851,659054794600.00,22407,13118365.71
????_??6,20120411,26679.00,26757.80,26674.90,26757.80,199181560,623583178879.00,20363,13208867.53
????_??6,20120414,26766.40,26896.80,26766.40,26896.80,140995472,434033717907.00,18584,13254781.35
????_??6,20120415,26897.00,27281.20,26897.00,27281.20,253959617,751556787869.00,21940,13323927.45
????_??6,20120416,27411.80,27411.80,27245.20,27245.60,258115265,782142625802.00,23639,13513492.58
????_??6,20120417,27245.70,27245.70,27178.60,27185.60,168054502,434054113555.00,18163,13495865.11
????_??6,20120418,27200.00,27282.30,27200.00,27259.90,208294199,599788363986.00,19795,13466219.90
????_??6,20120421,27262.00,27303.90,27211.70,27211.70,139748583,498982444873.00,17102,13502552.32
????_??6,20120422,27210.40,27214.90,27169.30,27169.30,90004323,267040482884.00,13747,13478820.53
????_??6,20120423,27170.60,27199.70,27085.30,27085.30,130448454,442741607384.00,16089,13457962.00
????_??6,20120424,27085.20,27155.30,27085.20,27129.90,147460429,869861892398.00,18568,13416144.67
????_??6,20120428,27135.60,27135.60,27010.10,27010.10,270190942,1324130779864.00,24111,13435925.61
????_??6,20120429,27011.60,27019.90,26953.80,26953.80,229179551,756626979257.00,18634,13375174.31
????_??6,20120430,26953.60,26961.40,26953.40,26960.00,112085865,402723122614.00,14237,13346631.76
????_??6,20120501,26975.70,26975.70,26948.90,26969.80,147527948,516217463871.00,14573,13347843.27
????_??6,20120502,26968.20,26976.20,26951.80,26964.80,273054622,943571944461.00,15989,13349774.16
????_??6,20120505,26991.90,27039.10,26935.70,26935.70,292512728,938153475894.00,16502,13347345.80
????_??6,20120506,26934.60,26950.90,26932.10,26932.20,364961163,968593515098.00,15551,13333035.18
????_??6,20120507,26919.00,26931.10,26886.30,26886.30,476704761,1097086525355.00,15886,13329288.95
????_??6,20120508,26886.10,26897.70,26870.50,26870.50,210011961,593262488651.00,13524,13299517.19
????_??6,20120509,26888.30,26903.50,26871.90,26871.90,234284611,641415630345.00,14859,13286336.82
????_??6,20120512,26871.80,26896.00,26743.40,26743.80,116571765,459640114020.00,15894,13218440.86
????_??6,20120513,26784.50,26796.60,26657.00,26658.00,111837015,343598663073.00,14902,13148868.38
????_??6,20120514,26657.50,26716.70,26657.50,26715.20,165269255,472265811901.00,14723,13104381.74
????_??6,20120515,26728.80,26731.20,26677.20,26677.30,172784553,511290448842.00,12466,13132296.15
????_??6,20120516,26683.60,26688.40,26652.50,26652.60,95014583,285125801275.00,13484,13113726.69
????_??6,20120519,26662.20,26675.80,26651.60,26652.10,116885607,357743260564.00,14872,13101987.56
????_??6,20120520,26656.80,26681.00,26656.80,26667.70,103404270,239788026423.00,13440,13025681.64
????_??6,20120521,26667.30,26845.80,26667.30,26845.80,259105689,949388527675.00,15750,13028174.72
????_??6,20120522,26845.00,26912.70,26845.00,26912.70,141456251,438823499313.00,17534,12921889.83
????_??6,20120523,26925.30,27091.20,26925.30,27091.20,162157127,438808138169.00,19621,12940306.97
????_??6,20120526,27092.80,27092.80,26909.30,26909.50,152123915,361533055223.00,17087,13021638.03
????_??6,20120527,26910.00,26928.30,26905.00,26905.00,144434975,341872746009.00,16569,12917875.19
????_??6,20120528,26904.80,26919.10,26848.70,26848.70,151864293,397626322133.00,17975,12911651.63
????_??6,20120529,26851.90,26856.10,26803.60,26803.60,125276543,304603543001.00,15817,12884525.85
????_??6,20120530,26804.00,26819.00,26755.80,26755.90,134627595,332271690462.00,15769,12861228.49
????_??6,20120602,26756.40,26760.50,26734.60,26735.40,179306163,364043286993.00,11098,12775992.64
????_??6,20120605,26737.30,26749.40,26693.00,26693.00,191251088,361518508171.00,11595,12759189.53
????_??6,20120606,26691.70,26691.70,26623.00,26635.60,101613488,247677604092.00,11440,12726565.79
????_??6,20120609,26635.10,26635.10,26365.10,26365.20,189780861,664990168411.00,9832,12693431.44
????_??6,20120610,26364.90,26364.90,26264.80,26264.80,198792294,554775417271.00,13214,12548968.89
????_??6,20120611,26269.20,26412.10,26269.20,26411.80,149187550,452166173479.00,11168,12470697.53
????_??6,20120612,26420.90,26444.90,26420.90,26440.50,174426398,688344973985.00,10116,12540134.25
????_??6,20120613,26429.50,26439.10,26423.50,26439.10,133576455,357196407072.00,9729,12553627.07
????_??6,20120616,26437.40,26439.50,26406.70,26406.70,79696605,298905333584.00,9898,12546309.82
????_??6,20120617,26408.20,26408.20,26325.50,26325.50,61822722,202947647581.00,9024,12520578.34
????_??6,20120619,26326.20,26326.20,26291.80,26291.80,59248503,166636064428.00,7597,12468472.49
????_??6,20120620,26290.40,26290.40,26165.90,26165.90,101389113,290220310563.00,11212,12467155.11
????_??6,20120623,26161.30,26161.30,25938.10,25938.10,132323202,466746749253.00,8008,12407129.88
????_??6,20120624,25901.90,25901.90,25681.00,25681.10,187450022,715272620828.00,10227,12268586.90
????_??6,20120625,25685.70,25686.30,25558.30,25558.40,257899420,645210342009.00,13614,12317785.16
????_??6,20120626,25546.60,25546.60,25325.00,25325.00,122901462,266728107728.00,10236,12136728.88
????_??6,20120627,25261.20,25261.20,25054.60,25054.60,220165382,470628895965.00,14037,12023337.38
????_??6,20120630,25053.70,25170.70,25053.70,25170.70,83472060,214836797330.00,10713,11895249.07
????_??6,20120701,25187.40,25227.20,25183.60,25227.20,155017703,269500431854.00,11209,11939928.99
????_??6,20120702,25260.40,25345.60,25260.40,25345.50,188261669,511537643027.00,13514,11970527.60
????_??6,20120703,25345.40,25450.80,25345.40,25438.00,300747722,569491518839.00,15702,11948724.43
????_??6,20120704,25463.80,25467.50,25416.90,25428.50,167396615,433826476453.00,13543,11985535.57
????_??6,20120707,25433.30,25462.50,25433.30,25445.50,96301675,196465655982.00,10152,11973015.92
????_??6,20120708,25412.10,25486.70,25352.90,25354.30,172130575,345551549598.00,14500,11926578.16
????_??6,20120709,25362.50,25372.80,25279.20,25279.20,125370680,246503407488.00,11748,11872797.96
????_??6,20120710,25280.10,25307.90,25275.20,25307.50,151186316,405115671674.00,15024,11856563.38
????_??6,20120711,25322.80,25430.80,25322.80,25388.10,492920256,858063874966.00,18905,11868585.41
????_??6,20120714,25381.30,25445.00,25381.30,25431.50,134614940,335319381264.00,12442,11903044.55
????_??6,20120715,25433.30,25449.80,25296.10,25296.10,281915789,585148703469.00,13865,11903326.37
????_??6,20120716,25292.90,25292.90,25159.70,25159.70,196405459,435227517939.00,12518,11837223.69
????_??6,20120717,25155.30,25155.30,25021.30,25021.30,569996866,846706058653.00,12603,11768165.49
????_??6,20120718,25021.00,25039.20,25013.50,25039.20,67692305,179319425476.00,9207,11703195.18
????_??6,20120721,25044.90,25050.40,25021.20,25021.20,61624979,133207849205.00,7277,11693822.52
????_??6,20120722,25024.70,25024.70,24996.00,24996.00,84100283,201272032544.00,8977,11501254.82
????_??6,20120723,24996.80,25039.20,24995.70,25029.50,90078668,216010794631.00,9536,11408627.00
????_??6,20120724,25035.10,25120.80,25035.10,25094.30,95332475,236128357711.00,12137,11423796.57
????_??6,20120725,25099.30,25117.60,25088.80,25088.80,186843099,417074657985.00,9040,11454220.03
????_??6,20120728,25103.20,25103.20,25023.30,25023.30,117859177,258369492982.00,13308,11451903.67
????_??6,20120729,25022.50,25022.50,24747.40,24747.40,101380550,253235311883.00,11879,11344558.22
????_??6,20120730,24727.70,24727.70,24550.40,24550.40,101191085,260092489207.00,11955,11219563.00
????_??6,20120731,24547.30,24584.00,24546.60,24584.00,122292032,314940802004.00,12481,11130172.59
????_??6,20120801,24581.70,24588.20,24546.70,24546.70,134308753,327597658276.00,13833,11145132.31
????_??6,20120804,24544.50,24544.50,24332.60,24332.60,110531077,274052339548.00,9851,11128253.26
????_??6,20120805,24304.50,24304.50,24108.50,24108.50,137214573,270109644774.00,8798,11031162.45
????_??6,20120806,24105.20,24115.40,24001.00,24001.00,360268601,797835938856.00,15463,10929433.35
????_??6,20120807,23997.30,23998.80,23854.60,23855.10,247973343,407590192664.00,11903,10880677.90
????_??6,20120808,23852.10,23852.10,23767.50,23787.30,203740756,461617924888.00,13562,10814550.31
????_??6,20120811,23793.70,23957.20,23793.70,23957.20,79683546,236354424543.00,10283,10783804.16
????_??6,20120812,24008.50,24031.70,24008.50,24024.20,167817942,614199072168.00,13773,10860835.08
????_??6,20120813,24054.60,24055.50,24045.80,24049.70,115292165,365260646397.00,9820,10891217.58
????_??6,20120814,24061.70,24102.20,24061.70,24102.10,83937649,209060473642.00,10310,10902768.03
????_??6,20120815,24105.90,24125.30,24105.90,24125.30,63873369,161585407946.00,8062,10926506.01
????_??6,20120818,24126.80,24144.70,24126.80,24144.70,51367500,163233356191.00,6939,10936683.18
????_??6,20120821,24165.50,24279.10,24165.50,24279.10,66639152,209099708263.00,8165,10945470.69
????_??6,20120822,24299.00,24340.40,24299.00,24339.20,353483814,561829429760.00,9015,11006501.50
????_??6,20120825,24363.50,24528.20,24363.50,24523.20,273997561,490974403391.00,11839,11033763.93
????_??6,20120826,24566.40,24589.30,24554.80,24586.50,205795748,417150633691.00,12296,11112631.12
????_??6,20120827,24609.50,24653.00,24599.90,24649.00,196025653,457146112350.00,13517,11141272.21
????_??6,20120902,24662.30,24730.10,24662.30,24730.10,117965811,299755827949.00,10948,11171105.46
????_??6,20120903,24729.50,25055.10,24729.50,25055.00,194953768,567581874556.00,16701,11207866.40
????_??6,20120904,25031.80,25384.00,25031.80,25384.00,230103688,551149629647.00,17095,11355129.56
????_??6,20120905,25373.10,25664.40,25373.10,25659.90,404041060,1082316896630.00,20986,11504213.34
????_??6,20120908,25658.00,25810.40,25658.00,25791.90,264079951,806436012063.00,23379,11629233.96
????_??6,20120909,25794.60,25794.70,25569.00,25569.20,205497008,541381838918.00,20385,11689062.36
????_??6,20120910,25582.40,25735.10,25574.40,25735.10,224672891,620261351729.00,19026,11586310.57
????_??6,20120911,25735.50,25902.70,25735.50,25889.20,268243363,808930742876.00,18486,11650017.86
????_??6,20120915,25888.20,26285.40,25888.20,26283.70,302839661,917880900654.00,24624,11719764.35
????_??6,20120916,26282.60,26315.90,26217.20,26217.20,251125963,962537922640.00,19082,11904347.30
????_??6,20120917,26221.90,26470.60,26221.90,26470.60,403865236,1167963363285.00,24692,11874261.36
????_??6,20120918,26433.00,26583.30,26433.00,26556.90,368877751,955411832592.00,22378,11989029.80
????_??6,20120919,26587.80,26597.80,26514.50,26514.50,635541484,1249472163370.00,29714,12028138.47
????_??6,20120922,26519.40,26875.40,26519.40,26875.30,482498458,1234111624927.00,23684,11995928.50
????_??6,20120923,26884.20,27139.40,26884.20,27127.10,445685858,1097568239991.00,30936,12159764.22
????_??6,20120924,27126.60,27126.60,27059.20,27080.70,263110167,886857923654.00,23085,12273756.30
????_??6,20120925,27102.00,27440.10,27102.00,27440.10,307555430,849426329324.00,23044,12253104.68
????_??6,20120926,27445.60,28132.20,27445.60,28132.20,510615475,1470969888311.00,27726,12415846.38
????_??6,20120929,28134.10,28828.70,28134.10,28828.70,375296277,1346212705004.00,28667,12729133.50
????_??6,20120930,28832.40,29287.60,28832.40,29207.10,584127753,1803105771399.00,40167,13044542.69
????_??6,20121001,29230.50,29230.50,28788.80,28788.80,343334631,997751395358.00,26820,13215554.46
????_??6,20121002,28795.70,28795.70,28591.60,28667.10,394456059,1002003824266.00,26826,13026470.84
????_??6,20121003,28817.40,29123.40,28817.40,29098.50,542114525,1821825581643.00,33528,12971510.83
????_??6,20121006,28817.40,29062.30,28789.50,28862.90,316118060,940338316030.00,22989,13166980.16
????_??6,20121007,28864.90,28927.80,28858.60,28858.60,269904140,758016119909.00,21415,13060804.27
????_??6,20121008,28895.60,29014.10,28895.60,29014.10,529433223,1773268635964.00,19214,13058284.01
????_??6,20121009,29040.80,29074.90,29032.50,29032.50,524460997,1572024669300.00,21241,13147520.98
????_??6,20121010,29030.40,29034.40,28845.70,28845.70,181347385,539694274171.00,17438,13155928.50
????_??6,20121013,28832.20,28832.20,28557.90,28557.90,133841629,462039551354.00,15655,13071236.23
????_??6,20121014,28553.60,28656.10,28532.00,28656.10,247160765,693849713296.00,25055,12939930.01
????_??6,20121015,28710.40,29018.10,28710.40,28981.30,256026448,823912777796.00,24889,13011621.46
????_??6,20121016,28953.40,29266.60,28953.40,29248.20,338777987,1113066481729.00,30043,13154764.07
????_??6,20121017,29248.20,29502.50,29248.20,29502.00,271990122,982503943956.00,27689,13275146.05
????_??6,20121020,29501.00,29996.40,29501.00,29992.60,320790971,941169179347.00,28810,13387986.00
????_??6,20121021,29993.60,30247.60,29993.60,30211.40,527954143,1790396228567.00,35178,13610023.32
????_??6,20121022,30245.60,30703.10,30245.60,30671.60,502273015,1730602106619.00,28125,13768086.14
????_??6,20121023,30664.70,30681.10,30615.70,30615.70,299257864,852833870675.00,23040,13977233.79
????_??6,20121024,30594.20,30749.60,30594.20,30749.30,532474033,1787299578106.00,27537,13952253.47
????_??6,20121027,30751.80,31131.40,30751.80,31121.70,425329349,1539609268229.00,25321,14013144.73
????_??6,20121028,31117.40,31205.00,31117.40,31160.10,346306848,1062473573247.00,28124,14182902.13
????_??6,20121029,31207.80,31234.80,31198.40,31221.50,353043879,1068720613872.00,26685,14200686.46
????_??6,20121030,31272.40,31435.50,31272.40,31331.60,504749262,1515738784862.00,33264,14228679.42
????_??6,20121031,31330.20,31330.20,31082.00,31082.40,219539973,684372472863.00,23852,14278281.58
????_??6,20121104,31102.40,31298.50,31100.90,31205.20,222229191,695038749266.00,22567,14164677.05
????_??6,20121105,31166.90,31166.90,30736.60,30736.60,236796899,818618339637.00,22386,14220840.40
????_??6,20121106,30749.00,30965.40,30749.00,30940.30,273902793,1029764847607.00,24183,14004067.96
????_??6,20121107,30940.50,31282.90,30940.50,31282.90,281610917,965705810263.00,25547,14096737.48
????_??6,20121110,31284.10,31355.60,31149.80,31220.10,219963931,802233863547.00,25001,14252706.05
????_??6,20121111,31218.40,31218.40,31015.60,31015.60,299093283,764424174770.00,19598,14197774.75
????_??6,20121112,31008.60,31009.50,30969.20,30978.80,356835843,1596649601333.00,19313,14104663.37
????_??6,20121113,31025.00,31215.00,31025.00,31215.00,287858796,891578014822.00,24335,14088250.88
????_??6,20121114,31255.10,31370.20,31255.10,31336.40,409377375,1609205161478.00,28297,14195939.41
????_??6,20121117,31350.80,31388.60,31260.30,31260.30,299550989,841245493040.00,30364,14262196.78
????_??6,20121118,31259.20,31342.00,31259.20,31271.20,282712548,720687101576.00,27560,14228163.86
????_??6,20121119,31291.00,31291.00,31096.50,31096.50,456881131,936143570400.00,44809,14233147.76
????_??6,20121120,31097.80,31140.90,31085.40,31140.90,220511737,534664894627.00,22378,14151381.72
????_??6,20121121,31175.60,31259.50,31175.60,31259.50,208907519,454381343910.00,23747,14173033.38
????_??6,20121126,31264.30,31608.90,31264.30,31608.90,239197226,739800344448.00,21409,14226909.11
????_??6,20121127,31608.30,32018.40,31608.30,32018.10,402430027,959911169789.00,26256,14382731.72
????_??6,20121128,32017.60,32340.50,32017.60,32339.50,422570631,1353388816199.00,30493,14569101.65
????_??6,20121201,32339.10,32742.40,32339.10,32741.50,466545411,1258292677476.00,31365,14721612.14
????_??6,20121202,32737.60,33189.20,32737.60,33113.50,586228418,1792946447059.00,36259,14901803.16
????_??6,20121203,33114.10,33114.10,33015.10,33015.70,390800327,974150716086.00,26243,15071132.12
????_??6,20121204,33016.90,33131.00,33016.90,33073.40,457546456,1285391718655.00,28174,15026228.85
????_??6,20121205,33096.10,33282.00,33096.10,33282.00,501513003,1575634152970.00,31982,15065478.59
????_??6,20121208,33297.00,33716.20,33297.00,33659.90,412083515,1489534843779.00,35957,15160569.52
????_??6,20121209,33662.30,33662.40,33544.00,33612.60,637192873,2285644007326.00,29173,15332040.30
????_??6,20121210,33612.70,33865.90,33612.70,33760.80,531863120,1503076643746.00,29771,15310761.87
????_??6,20121211,33799.40,33921.70,33799.40,33889.40,280340847,1017683852283.00,28269,15378208.69
????_??6,20121212,33914.00,33920.70,33687.00,33687.00,287542471,968020727230.00,26004,15436930.00
????_??6,20121215,33718.00,33968.70,33718.00,33949.30,443473057,1633580661947.00,24987,15344926.50
????_??6,20121216,33947.00,34090.90,33947.00,34090.90,450674563,1818870354873.00,28487,15464731.89
????_??6,20121217,34090.30,34669.50,34090.30,34669.50,605712679,2425558156226.00,30921,15544284.29
????_??6,20121218,34887.40,35106.20,34887.40,35106.20,462844560,1588979094272.00,32837,15808230.19
????_??6,20121219,35183.50,35775.90,35183.50,35760.30,350456171,1643373110760.00,34654,16007589.52
????_??6,20121222,35183.50,36040.50,35798.70,36040.50,496368624,2250293894447.00,32944,16305870.67
????_??6,20121223,36039.80,36829.30,36039.80,36829.30,898871769,3098538049642.00,39850,16433512.79
????_??6,20121224,37105.20,37530.70,37105.20,37530.70,407660403,2143237150244.00,40663,16793398.78
????_??6,20121225,37728.90,37746.40,37364.70,37366.40,586856283,2752744005371.00,46633,17117165.50
????_??6,20121226,37414.00,37850.90,37396.90,37798.80,456733834,2541716436094.00,41719,17042073.15
????_??6,20121229,37799.20,37918.10,37622.40,37622.40,343516059,1470191991726.00,33295,17239549.21
????_??6,20121230,37614.30,37614.30,37088.90,37116.30,280908028,1134686457996.00,27275,17158797.46
????_??6,20121231,37295.70,37860.60,37295.70,37860.60,340561306,1408132203431.00,33895,16927908.66
????_??6,20130101,37861.60,38091.70,37861.60,37987.00,260866661,1277665487452.00,30582,17267391.44
????_??6,20130102,37987.40,37987.40,37648.50,37648.50,264454809,899150445708.00,25206,17324962.70
????_??6,20130106,37646.60,37650.50,37059.00,37059.00,161873518,631113676741.00,22308,17170125.66
????_??6,20130107,37060.00,37077.00,37014.90,37077.00,193891468,863996356243.00,25049,16901039.32
????_??6,20130108,37098.10,37315.00,37098.10,37314.90,237485371,776444355476.00,21746,16913284.13
????_??6,20130109,37323.20,37441.50,37323.20,37441.50,206721697,855836287640.00,23860,17022017.57
????_??6,20130113,37436.00,37827.40,37436.00,37786.20,314985792,1886141976014.00,29609,17076857.89
????_??6,20130114,37892.60,38110.90,37892.60,38082.80,380213274,1436140445876.00,33177,17234147.22
????_??6,20130115,38208.60,38402.90,38208.60,38322.50,388354948,1425079715954.00,32662,17368972.22
????_??6,20130116,38312.90,38345.10,38220.00,38343.60,232172053,987117349564.00,28016,17476150.35
????_??6,20130119,38146.10,38146.10,37898.80,37898.80,191567091,816898648146.00,22553,17485615.19
????_??6,20130120,37835.10,37835.10,37627.50,37627.50,182055891,744965840424.00,22371,17260312.38
????_??6,20130121,37628.50,37639.00,37284.00,37284.00,215099625,662418487956.00,25298,17035122.78
????_??6,20130122,37193.60,37193.60,36594.00,36594.00,250264175,1034785826113.00,20752,16879711.03
????_??6,20130123,37193.60,37257.10,36771.60,37233.70,315956467,1837064224134.00,34667,16567611.26
????_??6,20130126,37404.00,37437.90,37404.00,37409.40,265115050,1195043433948.00,27202,16857237.87
????_??6,20130128,36723.30,36723.30,36616.90,36674.70,207943760,807806155045.00,24377,16619054.29
????_??6,20130130,36668.40,36684.40,36544.70,36554.90,169131348,726040447921.00,18787,16598717.00
????_??6,20130202,36570.30,36813.10,36570.30,36801.40,272461297,858783777602.00,20194,16544694.16
????_??6,20130203,36812.60,36812.60,36755.50,36761.10,292808751,920619620601.00,20435,16656509.67
????_??6,20130204,36724.10,36724.10,36447.00,36447.00,284124145,841528233108.00,20929,16638527.69
????_??6,20130205,36455.40,36516.20,36454.80,36505.60,305945009,1039771801727.00,18637,16496026.02
????_??6,20130206,36528.50,36913.30,36528.50,36913.30,334973511,1256767552028.00,19732,16522473.62
????_??6,20130209,36961.90,38209.50,36961.90,38205.40,313819420,1242181795533.00,24045,16598225.43
????_??6,20130211,38240.40,38394.30,38240.40,38394.30,383594950,1185166045994.00,22979,17219020.54
????_??6,20130212,38497.00,38711.70,38497.00,38640.10,429469319,1848413033905.00,27982,17299579.11
????_??6,20130213,38716.20,38716.20,38576.90,38611.40,166660863,666498809290.00,22965,17410732.37
????_??6,20130216,38649.80,38707.10,38646.60,38655.00,452464177,2419857451124.00,24277,17395808.83
????_??6,20130217,38698.20,38758.00,38698.20,38710.30,225909304,1288164063959.00,28091,17415523.61
????_??6,20130218,38745.10,38824.80,38739.40,38739.40,284505391,1269516953753.00,24910,17440045.90
????_??6,20130219,38764.30,38764.30,38550.80,38550.80,214472565,887401440612.00,24497,17453390.23
????_??6,20130220,38556.90,38620.10,38479.20,38479.20,225901476,889943242636.00,25159,17374356.18
????_??6,20130223,38522.50,38522.50,38325.80,38325.80,233023497,1127934465523.00,27088,17342383.63
????_??6,20130224,38327.70,38385.50,37931.10,37931.10,374224624,1621096283259.00,34864,17259053.26
????_??6,20130225,37910.90,37910.90,37350.60,37350.60,264901775,864282845845.00,20182,17094836.12
????_??6,20130226,37351.00,37573.80,37314.40,37573.70,277201556,755437684908.00,18773,16833076.09
????_??6,20130227,37588.60,37822.10,37588.60,37811.60,483958678,2670332729701.00,22434,16861986.25
????_??6,20130302,37803.30,37813.30,37437.20,37437.20,199978311,1217370996141.00,23621,16969049.57
????_??6,20130303,37439.50,37439.50,37133.60,37156.10,396252194,1840451677018.00,26499,16801104.87
????_??6,20130304,37168.70,37206.60,37135.90,37135.90,249339390,771416056850.00,25691,16674185.47
????_??6,20130305,37210.80,37227.70,36950.60,36950.60,295411278,771522079598.00,27283,16665421.10
????_??6,20130306,36942.00,36963.20,36925.10,36925.10,180973919,716551753119.00,22817,16576174.18
????_??6,20130309,36925.40,36925.40,36585.50,36585.50,216354540,781853501007.00,19453,16604558.35
????_??6,20130310,36588.80,37115.90,36585.70,37101.00,259826135,1164881767098.00,26728,16450237.31
????_??6,20130311,37178.20,37244.00,37144.60,37193.60,385815497,1264602066216.00,24361,16680626.33
????_??6,20130312,37193.30,37268.40,37137.70,37268.40,225015071,1161096112877.00,23650,16702824.62
????_??6,20130313,37408.50,37998.70,37408.50,37998.70,522238273,2524868334094.00,32350,16733740.69
????_??6,20130316,38047.20,38126.40,37854.80,37854.80,876334092,3581040071685.00,22878,17056083.72
????_??6,20130317,37734.70,37734.70,37514.00,37516.10,696712162,3020008831909.00,18128,16991402.36
????_??6,20130318,37527.50,38040.80,37527.50,38040.80,439074140,2621591837239.00,28283,16839564.66
????_??6,20130325,38074.80,38602.60,38074.80,38602.60,149355775,509385873486.00,9168,17075554.89
????_??6,20130326,38707.20,39351.10,38707.20,39351.10,122483672,555628490794.00,15123,17322006.83
????_??6,20130327,39563.30,39744.50,39563.30,39741.80,127163253,794926236184.00,19773,17657864.55
????_??6,20130330,39821.60,39824.10,39688.20,39714.90,128900590,646986247143.00,22042,17832994.14
????_??6,20130331,39742.60,39990.20,39742.60,39990.20,125450360,595448743579.00,21520,17821173.88
????_??6,20130403,40020.80,40151.40,40015.10,40151.10,207799958,607180351994.00,22921,17940343.25
????_??6,20130406,40199.60,40282.50,40134.20,40134.30,205727057,660538327045.00,26939,18012494.97
????_??6,20130407,40119.40,40119.40,39915.60,39915.60,168859339,639836967209.00,24608,18005427.79
????_??6,20130408,40071.90,40142.20,40066.20,40068.00,204459515,1102566731854.00,27378,17907425.16
????_??6,20130409,40282.70,40615.10,40282.70,40606.60,215881722,1018381174206.00,28436,17975183.87
