<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,<OPENINT>,<OPENINT>
?????,20140101,55000.00,55500.00,55000.00,55244.00,199974,11076175660.00,74,55210.00
?????,20140104,55153.00,55400.00,55100.00,55209.00,264410,14570684390.00,102,55244.00
?????,20140105,55010.00,56494.00,55010.00,55479.00,395976,22140656652.00,183,55209.00
?????,20140106,56397.00,56397.00,55002.00,55454.00,184607,10216300454.00,116,55479.00
?????,20140107,55500.00,55555.00,55001.00,55423.00,121310,6695180416.00,98,55454.00
?????,20140108,54512.00,55494.00,54512.00,55406.00,58967,3250097051.00,88,55423.00
?????,20140111,55071.00,55150.00,54515.00,55383.00,47744,2621782285.00,78,55406.00
?????,20140112,54503.00,55000.00,53168.00,54616.00,412115,22032701914.00,163,55383.00
?????,20140113,55000.00,55275.00,54100.00,54683.00,174382,9592771585.00,78,54616.00
?????,20140114,55150.00,55600.00,54000.00,54657.00,143100,7797871006.00,100,54683.00
?????,20140115,54001.00,55995.00,54001.00,54656.00,233379,12755127257.00,124,54657.00
?????,20140118,54099.00,55587.00,54099.00,54631.00,88237,4796548711.00,75,54656.00
?????,20140120,54628.00,54700.00,52446.00,54438.00,156967,8375680342.00,134,54631.00
?????,20140121,52700.00,54400.00,52700.00,54063.00,404622,21639598481.00,102,54438.00
?????,20140122,52850.00,53100.00,51901.00,52559.00,773771,40279880203.00,280,54063.00
?????,20140125,51171.00,53998.00,51171.00,52630.00,146661,7781270146.00,138,52559.00
?????,20140126,52839.00,53100.00,51300.00,52600.00,227849,11960671229.00,148,52630.00
?????,20140127,51500.00,52800.00,50496.00,52345.00,208599,10709002408.00,180,52600.00
?????,20140128,51300.00,53801.00,51300.00,52392.00,57936,3081017707.00,96,52345.00
?????,20140129,54379.00,54487.00,53225.00,52666.00,144588,7858359699.00,133,52392.00
?????,20140201,54200.00,54772.00,54200.00,53492.00,406553,22264859489.00,83,52666.00
?????,20140202,55631.00,55631.00,53000.00,54400.00,534720,29540480995.00,221,53492.00
?????,20140203,53503.00,55120.00,53503.00,54397.00,50029,2718030073.00,97,54400.00
?????,20140204,55555.00,56572.00,54004.00,55592.00,629080,35454011676.00,144,54397.00
?????,20140205,57000.00,57000.00,54700.00,55549.00,167852,9287338860.00,238,55592.00
?????,20140208,54600.00,57000.00,53800.00,55344.00,195532,10649740670.00,190,55549.00
?????,20140209,55100.00,56500.00,54001.00,55171.00,317290,17381053208.00,94,55344.00
?????,20140210,55450.00,56240.00,54603.00,55239.00,229664,12741398193.00,138,55171.00
?????,20140212,54110.00,54492.00,53818.00,54193.00,875212,47265960903.00,147,55239.00
?????,20140215,0.00,0.00,0.00,54193.00,0,0.00,0,54193.00
?????,20140216,0.00,0.00,0.00,54193.00,0,0.00,0,54193.00
?????,20140217,0.00,0.00,0.00,54193.00,0,0.00,0,54193.00
?????,20140218,58001.00,58900.00,58000.00,58191.00,626542,36459339751.00,400,54193.00
?????,20140219,58700.00,59995.00,58201.00,58333.00,243318,14305131163.00,331,58191.00
?????,20140222,59500.00,60666.00,59500.00,58711.00,187505,11328181386.00,289,58333.00
?????,20140223,60002.00,60850.00,59000.00,59475.00,651034,39011389659.00,375,58711.00
?????,20140224,59999.00,60098.00,59550.00,59528.00,134093,8029717069.00,291,59475.00
?????,20140225,59220.00,59999.00,59220.00,59509.00,232839,13841279579.00,177,59528.00
?????,20140226,59001.00,59799.00,59001.00,59492.00,142073,8437552881.00,167,59509.00
?????,20140301,59510.00,60000.00,58010.00,59435.00,192010,11364489939.00,137,59492.00
